"round","c_index_downsampled"
"C_CHARLS_CLHLS_KLoSA",0.801358965520072
"C_CHARLS_CLHLS_KLoSA",0.800244379878364
"C_CHARLS_CLHLS_KLoSA",0.801714352547214
"C_CHARLS_CLHLS_KLoSA",0.800699283480659
"C_CHARLS_CLHLS_KLoSA",0.800884979358005
"C_CHARLS_CLHLS_KLoSA",0.801907230033076
"C_CHARLS_CLHLS_KLoSA",0.801225592790486
"C_CHARLS_CLHLS_KLoSA",0.801467305214258
"C_CHARLS_CLHLS_KLoSA",0.800764943901378
"C_CHARLS_CLHLS_KLoSA",0.800628903717201
"C_CHARLS_CLHLS_KLoSA",0.801240366385148
"C_CHARLS_CLHLS_KLoSA",0.800882517092228
"C_CHARLS_CLHLS_KLoSA",0.801410262723758
"C_CHARLS_CLHLS_KLoSA",0.801103300256896
"C_CHARLS_CLHLS_KLoSA",0.801424625940791
"C_CHARLS_CLHLS_KLoSA",0.800565705562258
"C_CHARLS_CLHLS_KLoSA",0.801250215448255
"C_CHARLS_CLHLS_KLoSA",0.801068418158389
"C_CHARLS_CLHLS_KLoSA",0.801429550472345
"C_CHARLS_CLHLS_KLoSA",0.800768842488858
"C_CHARLS_CLHLS_KLoSA",0.801077856843868
"C_CHARLS_CLHLS_KLoSA",0.802510279959619
"C_CHARLS_CLHLS_KLoSA",0.801965914034094
"C_CHARLS_CLHLS_KLoSA",0.801673725161894
"C_CHARLS_CLHLS_KLoSA",0.801261295644252
"C_CHARLS_CLHLS_KLoSA",0.801859215850426
"C_CHARLS_CLHLS_KLoSA",0.801652180336346
"C_CHARLS_CLHLS_KLoSA",0.80067814903274
"C_CHARLS_CLHLS_KLoSA",0.800467009742365
"C_CHARLS_CLHLS_KLoSA",0.80090508786185
"C_CHARLS_CLHLS_KLoSA",0.801040512479584
"C_CHARLS_CLHLS_KLoSA",0.80082034488136
"C_CHARLS_CLHLS_KLoSA",0.801276479616543
"C_CHARLS_CLHLS_KLoSA",0.801736923316836
"C_CHARLS_CLHLS_KLoSA",0.802041013140292
"C_CHARLS_CLHLS_KLoSA",0.79985821452901
"C_CHARLS_CLHLS_KLoSA",0.801522911383055
"C_CHARLS_CLHLS_KLoSA",0.800963771862868
"C_CHARLS_CLHLS_KLoSA",0.800596073506841
"C_CHARLS_CLHLS_KLoSA",0.801386871198877
"C_CHARLS_CLHLS_KLoSA",0.800961719974721
"C_CHARLS_CLHLS_KLoSA",0.801068212969575
"C_CHARLS_CLHLS_KLoSA",0.801902305501523
"C_CHARLS_CLHLS_KLoSA",0.79950857278868
"C_CHARLS_CLHLS_KLoSA",0.80096254072998
"C_CHARLS_CLHLS_KLoSA",0.80067814903274
"C_CHARLS_CLHLS_KLoSA",0.800945304869541
"C_CHARLS_CLHLS_KLoSA",0.801361017408219
"C_CHARLS_CLHLS_KLoSA",0.80147387125633
"C_CHARLS_CLHLS_KLoSA",0.801632277021315
"C_CHARLS_CLHLS_KLoSA",0.801069238913648
"C_CHARLS_CLHLS_KLoSA",0.800416738482752
"C_CHARLS_CLHLS_KLoSA",0.800941611470876
